"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1796029804552036648","Thu May 30 04:04:08 +0000 2024","0","teman teman yang sedang coba apply MSIB 7 juga aku OPEN JOKI CV ATS yaaaa cus send details di dm! #jokitugas #jokicv #magangMSIB #cvats #jokienglish #jokimurah #zonauang","1796029804552036648","","","in","","0","0","0","https://x.com/JoKer_JokiKeren/status/1796029804552036648","1785490204037730304","JoKer_JokiKeren"
"1796016989304922327","Thu May 30 03:13:13 +0000 2024","0","Temen2 pejuang msib yang lagi pengen daftar magang msib batch 7 dan butuh mentoring cv aku bisa y Aku alumni msib + skrg udah full time di multinational comp:) 1. Review CV 2. Upgrade CV 3. Diskusi Lets discuss ntr ada meeting jg. WA ya link di bio #zonauang #zonajajan","1796016989304922327","","","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/mentoringkerja/status/1796016989304922327","1687862205495275520","mentoringkerja"
"1796004150465146887","Thu May 30 02:22:12 +0000 2024","1","Mau coba magang tapi minim pengalaman? No worries! Champ punya rekomendasi kelas online bersetifikat buat ningkatin soft dan hard skill kamu. Thank Champ later! #MSIB #Magang #Internship https://t.co/1aVXbtCOSw","1796004150465146887","https://pbs.twimg.com/media/GOywQQfa4AA3lE-.jpg","","in","Indonesia","0","0","1","https://x.com/campaign_id/status/1796004150465146887","1728180828","campaign_id"
"1795998108595232967","Thu May 30 01:58:11 +0000 2024","0","sr msib gua di tolak anj padahal sama kaprodi aja smt dpn boleh magang. ko bisa misscom lah kaprodi sama dosen pj mbkm ini","1795998108595232967","","","in","","0","0","0","https://x.com/pipipiwa_/status/1795998108595232967","1299026603171655686","pipipiwa_"
"1795995779859137019","Thu May 30 01:48:56 +0000 2024","1","any1 pls jawab stupen itu perlu pake cv juga? terus klo iya cv nya sama ky yg buat msib magang atau beda lagi?","1795995779859137019","","","in","fastresp ke wa¡","0","1","0","https://x.com/chanyeolyfee/status/1795995779859137019","1611539281402793986","chanyeolyfee"
"1795980445617709518","Thu May 30 00:48:00 +0000 2024","0","gue liat liat ni anak magang msib bisa seenaknya buat izin gamasuk padahal dia dapet gaji. gue dulu unpaid malah gaberani izin sekarang pun udah jadi pegawai juga cuti aja pake mikir2","1795980445617709518","","","in","","0","1","0","https://x.com/dumbyaws/status/1795980445617709518","294512727","dumbyaws"
"1795901946601066562","Wed May 29 19:36:04 +0000 2024","0","Media90 Politeknik Negeri Lampung (Polinela) membuka peluang bagi mahasiswa untuk mengikuti Magang dan Studi Independen Bersertifikat (MSIB) melalui kolaborasi dengan Sekolah Ekspor LaCorre. Acara sosialisasi program MSIB digelar pada Rabu (22/5/2024) https://t.co/cjHObkYvW5","1795901946601066562","","","in","Gatsu90 Rental Mobil Lampung","0","0","0","https://x.com/gatsu90rentcar/status/1795901946601066562","1358277060611870721","gatsu90rentcar"
"1795855236243898642","Wed May 29 16:30:55 +0000 2024","0","grgr satu kunyuk bgini kan gw jd trust issue ke semua manusia ye! pdhl satu itu doang yg agak laen","1795855351712993329","","nomnommmms","in","","0","0","0","https://x.com/nomnommmms/status/1795855351712993329","1735704421420675072","nomnommmms"
"1795855236243898642","Wed May 29 16:30:28 +0000 2024","0","beneran deh gw perhatiin lu kl baik pas mau minjem duit","1795855236243898642","","","in","","0","1","0","https://x.com/nomnommmms/status/1795855236243898642","1735704421420675072","nomnommmms"
"1795854889643397349","Wed May 29 16:29:05 +0000 2024","0","hi guys kalian yg lg cari kerja full time magang msib or parttime aku openn nih jasa lengkap mentoring cv 1. Review CV 2. Upgrade CV 3. Diskusi akuuu open lengkap ntr dengan meeting. Kalian bebas nanya2. Testi ada di pinned y. WA link on bio #zonauang #zonajajan #msib","1795854889643397349","","","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/mentoringcv/status/1795854889643397349","1658154716961071104","mentoringcv"
"1678621809875484672","Tue May 28 11:33:27 +0000 2024","0","Testi joki portofolio msib ppt Bisa juga porto untuk kerja magang dsb Haiii semuaa aku open jasa buat makalah portofolio cv ppt dan tugas lainnya yaaa!!! tugas2 tulis proposal dsb juga bisa yukk #jokitugasmurah #joki #jokitulis #jokimakalah #jokiproposal #jokippt #zonauang️ https://t.co/Fcqup3fPCU","1795418101011603782","https://pbs.twimg.com/media/GOqbP33bsAAj3cZ.jpg","jokibarengyuk","in","","0","0","0","https://x.com/jokibarengyuk/status/1795418101011603782","1572112519564763136","jokibarengyuk"
